latitude,longitude,mean_temperature,uncertainty_std
-84.86197029204237,1.875,-32.836517,2.5646095
-84.86197029204237,3.75,-32.967884,2.5152974
-84.86197029204237,5.625,-32.993687,2.58854
-84.86197029204237,7.5,-33.182808,2.5681524
-84.86197029204237,9.375,-33.290443,2.5695555
-84.86197029204237,11.25,-33.37396,2.5704792
-84.86197029204237,13.125,-33.47505,2.5180314
-84.86197029204237,15.0,-33.614994,2.5444705
-84.86197029204237,16.875,-33.74785,2.531187
-84.86197029204237,18.75,-33.939487,2.547203
-84.86197029204237,20.625,-34.093002,2.5262785
-84.86197029204237,22.5,-34.24472,2.476483
-84.86197029204237,24.375,-34.39847,2.4687219
-84.86197029204237,26.25,-34.63478,2.4287498
-84.86197029204237,28.125,-34.866146,2.4649208
-84.86197029204237,30.0,-35.131596,2.441721
-84.86197029204237,31.875,-35.39312,2.405861
-84.86197029204237,33.75,-35.73191,2.364849
-84.86197029204237,35.625,-36.02902,2.3472323
-84.86197029204237,37.5,-36.35146,2.3513272
-84.86197029204237,39.375,-36.70177,2.3156881
-84.86197029204237,41.25,-36.992416,2.3104074
-84.86197029204237,43.125,-37.387104,2.277224
-84.86197029204237,45.0,-37.743587,2.2799058
-84.86197029204237,46.875,-38.076733,2.2878966
-84.86197029204237,48.75,-38.482357,2.2667563
-84.86197029204237,50.625,-38.81437,2.230864
-84.86197029204237,52.5,-39.1515,2.2380714
-84.86197029204237,54.375,-39.524487,2.205603
-84.86197029204237,56.25,-39.8114,2.1504033
-84.86197029204237,58.125,-40.097984,2.1335857
-84.86197029204237,60.0,-40.376793,2.105246
-84.86197029204237,61.875,-40.53517,2.103682
-84.86197029204237,63.75,-40.694584,2.084277
-84.86197029204237,65.625,-40.83156,2.0452256
-84.86197029204237,67.5,-40.9198,2.0431395
-84.86197029204237,69.375,-40.945423,2.02096
-84.86197029204237,71.25,-40.919487,2.01357
-84.86197029204237,73.125,-40.862026,2.0167139
-84.86197029204237,75.0,-40.817337,1.9892585
-84.86197029204237,76.875,-40.69486,2.008537
-84.86197029204237,78.75,-40.578705,2.0036163
-84.86197029204237,80.625,-40.456383,2.013696
-84.86197029204237,82.5,-40.340286,2.0419207
-84.86197029204237,84.375,-40.18572,2.0485845
-84.86197029204237,86.25,-40.062553,2.048781
-84.86197029204237,88.125,-39.985405,2.0649114
-84.86197029204237,90.0,-39.87189,2.094244
-84.86197029204237,91.875,-39.79431,2.0797646
-84.86197029204237,93.75,-39.711967,2.1098151
-84.86197029204237,95.625,-39.66398,2.1139526
-84.86197029204237,97.5,-39.625385,2.1106572
-84.86197029204237,99.375,-39.61107,2.0975304
-84.86197029204237,101.25,-39.607887,2.130935
-84.86197029204237,103.125,-39.5965,2.0883048
-84.86197029204237,105.0,-39.661186,2.0817738
-84.86197029204237,106.875,-39.74978,1.991732
-84.86197029204237,108.75,-39.716324,1.9984484
-84.86197029204237,110.625,-39.80359,1.9389238
-84.86197029204237,112.5,-39.81314,1.866876
-84.86197029204237,114.375,-39.82605,1.8207178
-84.86197029204237,116.25,-39.806343,1.7975154
-84.86197029204237,118.125,-39.695934,1.7382084
-84.86197029204237,120.0,-39.56519,1.752883
-84.86197029204237,121.875,-39.41601,1.7126403
-84.86197029204237,123.75,-39.223648,1.6597273
-84.86197029204237,125.625,-38.923805,1.634343
-84.86197029204237,127.5,-38.645386,1.5685301
-84.86197029204237,129.375,-38.258198,1.5862565
-84.86197029204237,131.25,-37.82361,1.5717863
-84.86197029204237,133.125,-37.26855,1.6440643
-84.86197029204237,135.0,-36.733295,1.5724579
-84.86197029204237,136.875,-36.100464,1.5835981
-84.86197029204237,138.75,-35.42064,1.6116695
-84.86197029204237,140.625,-34.67681,1.6124139
-84.86197029204237,142.5,-33.91771,1.6337708
-84.86197029204237,144.375,-33.11632,1.6347502
-84.86197029204237,146.25,-32.25476,1.63181
-84.86197029204237,148.125,-31.348982,1.6269013
-84.86197029204237,150.0,-30.455524,1.5893965
-84.86197029204237,151.875,-29.5649,1.592087
-84.86197029204237,153.75,-28.649782,1.5346005
-84.86197029204237,155.625,-27.702848,1.5532665
-84.86197029204237,157.5,-26.753279,1.563166
-84.86197029204237,159.375,-25.838806,1.5560192
-84.86197029204237,161.25,-24.957537,1.5115187
-84.86197029204237,163.125,-24.090681,1.4824524
-84.86197029204237,165.0,-23.241344,1.5131621
-84.86197029204237,166.875,-22.438513,1.5077564
-84.86197029204237,168.75,-21.630817,1.5065628
-84.86197029204237,170.625,-20.89693,1.4903305
-84.86197029204237,172.5,-20.192028,1.5247477
-84.86197029204237,174.375,-19.509705,1.5266542
-84.86197029204237,176.25,-18.899334,1.5512023
-84.86197029204237,178.125,-18.34701,1.6084254
-84.86197029204237,180.0,-17.8449,1.6210762
-84.86197029204237,181.875,-17.393572,1.6634103
-84.86197029204237,183.75,-17.003141,1.7189435
-84.86197029204237,185.625,-16.66111,1.7495528
-84.86197029204237,187.5,-16.383493,1.7809078
-84.86197029204237,189.375,-16.139215,1.8031602
