latitude,longitude,mean_precipitation,uncertainty_std
-25.180985581270594,324.375,3.981311e-05,2.1605041e-05
-25.180985581270594,326.25,3.9131533e-05,2.350081e-05
-25.180985581270594,328.125,2.9776822e-05,1.9178164e-05
-25.180985581270594,330.0,2.985643e-05,2.0127334e-05
-25.180985581270594,331.875,2.9132367e-05,2.0109886e-05
-25.180985581270594,333.75,2.1629612e-05,1.7032777e-05
-25.180985581270594,335.625,1.5974645e-05,1.44403675e-05
-25.180985581270594,337.5,1.6778702e-05,1.5124863e-05
-25.180985581270594,339.375,1.38620935e-05,1.4292276e-05
-25.180985581270594,341.25,8.622628e-06,1.1482575e-05
-25.180985581270594,343.125,7.023935e-06,9.055809e-06
-25.180985581270594,345.0,6.5521563e-06,6.1012634e-06
-25.180985581270594,346.875,3.867167e-06,5.5719443e-06
-25.180985581270594,348.75,3.4219265e-06,4.8861084e-06
-25.180985581270594,350.625,3.6758254e-06,3.4861362e-06
-25.180985581270594,352.5,2.4840033e-06,2.3454954e-06
-25.180985581270594,354.375,1.8397882e-06,1.243432e-06
-25.180985581270594,356.25,2.8502045e-06,1.3052387e-06
-25.180985581270594,358.125,2.891351e-06,1.1081693e-06
-23.31573072614093,0.0,2.3418347e-06,9.930495e-07
-23.31573072614093,1.875,3.3139763e-06,1.3325824e-06
-23.31573072614093,3.75,3.6421716e-06,1.368302e-06
-23.31573072614093,5.625,2.6588284e-06,9.773399e-07
-23.31573072614093,7.5,2.315774e-06,9.621384e-07
-23.31573072614093,9.375,3.6618842e-06,1.2245179e-06
-23.31573072614093,11.25,5.2904593e-06,1.9994204e-06
-23.31573072614093,13.125,2.229467e-06,1.1748343e-06
-23.31573072614093,15.0,9.0198927e-07,3.5455384e-06
-23.31573072614093,16.875,4.379398e-06,8.3129735e-06
-23.31573072614093,18.75,1.504656e-05,1.4048611e-05
-23.31573072614093,20.625,2.0572195e-05,1.5918027e-05
-23.31573072614093,22.5,1.4901331e-05,1.287789e-05
-23.31573072614093,24.375,2.830765e-05,1.8372062e-05
-23.31573072614093,26.25,3.7635982e-05,2.0361085e-05
-23.31573072614093,28.125,3.4801353e-05,1.8842493e-05
-23.31573072614093,30.0,3.655806e-05,1.951485e-05
-23.31573072614093,31.875,3.827821e-05,2.0968764e-05
-23.31573072614093,33.75,2.733386e-05,1.9102554e-05
-23.31573072614093,35.625,3.3539516e-05,2.1025387e-05
-23.31573072614093,37.5,3.8611797e-05,2.3056113e-05
-23.31573072614093,39.375,2.4293617e-05,1.6526812e-05
-23.31573072614093,41.25,1.8961704e-05,1.4281373e-05
-23.31573072614093,43.125,3.5320656e-05,1.932796e-05
-23.31573072614093,45.0,3.708735e-05,2.1210015e-05
-23.31573072614093,46.875,4.0179788e-05,2.1870646e-05
-23.31573072614093,48.75,4.210593e-05,2.6163545e-05
-23.31573072614093,50.625,2.9060515e-05,2.4584786e-05
-23.31573072614093,52.5,2.4006094e-05,2.034022e-05
-23.31573072614093,54.375,1.983678e-05,1.780972e-05
-23.31573072614093,56.25,1.4382971e-05,1.3640987e-05
-23.31573072614093,58.125,1.2235297e-05,1.2298375e-05
-23.31573072614093,60.0,1.2418152e-05,1.1989269e-05
-23.31573072614093,61.875,1.116202e-05,1.1044205e-05
-23.31573072614093,63.75,9.339382e-06,9.942816e-06
-23.31573072614093,65.625,9.264363e-06,1.0756717e-05
-23.31573072614093,67.5,8.278868e-06,8.6742575e-06
-23.31573072614093,69.375,5.8604196e-06,6.485353e-06
-23.31573072614093,71.25,4.7881326e-06,5.87934e-06
-23.31573072614093,73.125,5.136535e-06,5.0602544e-06
-23.31573072614093,75.0,5.1601533e-06,4.79512e-06
-23.31573072614093,76.875,4.4474596e-06,4.013318e-06
-23.31573072614093,78.75,4.4493286e-06,4.017548e-06
-23.31573072614093,80.625,4.8298184e-06,3.195453e-06
-23.31573072614093,82.5,4.3861096e-06,3.4040827e-06
-23.31573072614093,84.375,3.642027e-06,2.9763116e-06
-23.31573072614093,86.25,3.6013478e-06,2.8670183e-06
-23.31573072614093,88.125,3.4769264e-06,2.8006077e-06
-23.31573072614093,90.0,3.2745156e-06,2.9177784e-06
-23.31573072614093,91.875,3.1763186e-06,2.8365446e-06
-23.31573072614093,93.75,3.243619e-06,3.042027e-06
-23.31573072614093,95.625,3.0457147e-06,3.054945e-06
-23.31573072614093,97.5,3.1988468e-06,2.214444e-06
-23.31573072614093,99.375,3.2663654e-06,2.1059702e-06
-23.31573072614093,101.25,2.8174916e-06,1.7328184e-06
-23.31573072614093,103.125,2.6767095e-06,1.7030287e-06
-23.31573072614093,105.0,2.4662163e-06,1.4638481e-06
-23.31573072614093,106.875,2.2651889e-06,1.1639813e-06
-23.31573072614093,108.75,1.763745e-06,9.3855124e-07
-23.31573072614093,110.625,9.747797e-07,6.286045e-07
-23.31573072614093,112.5,5.302219e-07,1.1674178e-06
-23.31573072614093,114.375,5.5973663e-07,2.3904129e-06
-23.31573072614093,116.25,1.0125186e-06,3.7006507e-06
-23.31573072614093,118.125,1.7638274e-06,6.426997e-06
-23.31573072614093,120.0,2.1244987e-06,6.7148385e-06
-23.31573072614093,121.875,2.3731347e-06,6.70433e-06
-23.31573072614093,123.75,2.8489083e-06,7.360918e-06
-23.31573072614093,125.625,3.362014e-06,6.9460284e-06
-23.31573072614093,127.5,3.1296938e-06,5.6965823e-06
-23.31573072614093,129.375,3.7319687e-06,6.2907743e-06
-23.31573072614093,131.25,5.0119666e-06,7.3972788e-06
-23.31573072614093,133.125,4.0657123e-06,6.1557544e-06
-23.31573072614093,135.0,2.5412967e-06,4.2134934e-06
-23.31573072614093,136.875,3.934071e-06,6.420203e-06
-23.31573072614093,138.75,4.8705974e-06,8.913387e-06
-23.31573072614093,140.625,4.5797588e-06,8.902798e-06
-23.31573072614093,142.5,4.6675095e-06,7.994949e-06
-23.31573072614093,144.375,7.4730265e-06,1.106408e-05
-23.31573072614093,146.25,1.0199254e-05,1.1999916e-05
-23.31573072614093,148.125,1.1368246e-05,1.2232148e-05
-23.31573072614093,150.0,8.919742e-06,1.0873704e-05
-23.31573072614093,151.875,7.5075263e-06,8.409526e-06
-23.31573072614093,153.75,8.083423e-06,9.685814e-06
-23.31573072614093,155.625,8.510984e-06,9.139532e-06
-23.31573072614093,157.5,7.911283e-06,8.550298e-06
-23.31573072614093,159.375,8.4737985e-06,9.66801e-06
-23.31573072614093,161.25,9.987187e-06,1.1497837e-05
-23.31573072614093,163.125,1.2042804e-05,1.3636223e-05
-23.31573072614093,165.0,1.1589852e-05,1.25663255e-05
-23.31573072614093,166.875,1.1784178e-05,1.2094114e-05
-23.31573072614093,168.75,1.2751115e-05,1.3087595e-05
-23.31573072614093,170.625,1.4242823e-05,1.4500988e-05
-23.31573072614093,172.5,1.3674015e-05,1.3431232e-05
-23.31573072614093,174.375,1.4703304e-05,1.4310585e-05
-23.31573072614093,176.25,1.7019873e-05,1.57275e-05
-23.31573072614093,178.125,1.8975945e-05,1.810848e-05
-23.31573072614093,180.0,1.7791148e-05,1.623305e-05
-23.31573072614093,181.875,1.801967e-05,1.7692868e-05
-23.31573072614093,183.75,1.7093877e-05,1.561145e-05
-23.31573072614093,185.625,1.7074124e-05,1.4904575e-05
-23.31573072614093,187.5,1.9956722e-05,1.6434764e-05
-23.31573072614093,189.375,2.2472068e-05,1.8080298e-05
-23.31573072614093,191.25,2.3051849e-05,1.692086e-05
-23.31573072614093,193.125,2.2938648e-05,1.6563752e-05
-23.31573072614093,195.0,2.373243e-05,1.6586175e-05
-23.31573072614093,196.875,2.314863e-05,1.651346e-05
-23.31573072614093,198.75,2.4209541e-05,1.7668937e-05
-23.31573072614093,200.625,2.7011185e-05,1.8776589e-05
-23.31573072614093,202.5,2.6120762e-05,1.6849484e-05
-23.31573072614093,204.375,2.6447568e-05,1.582436e-05
-23.31573072614093,206.25,2.7299155e-05,1.5829379e-05
-23.31573072614093,208.125,2.648067e-05,1.6716627e-05
-23.31573072614093,210.0,2.561038e-05,1.744661e-05
-23.31573072614093,211.875,2.8555667e-05,1.9014391e-05
-23.31573072614093,213.75,3.116051e-05,2.0701302e-05
-23.31573072614093,215.625,3.4385695e-05,2.260437e-05
-23.31573072614093,217.5,3.7026493e-05,2.3150385e-05
-23.31573072614093,219.375,3.911626e-05,2.2965398e-05
-23.31573072614093,221.25,3.7021968e-05,1.9895175e-05
-23.31573072614093,223.125,3.9633782e-05,2.1856502e-05
-23.31573072614093,225.0,4.2453878e-05,2.5858584e-05
-23.31573072614093,226.875,3.8658778e-05,2.339193e-05
-23.31573072614093,228.75,3.7825994e-05,2.2670854e-05
-23.31573072614093,230.625,4.0924097e-05,2.2492522e-05
-23.31573072614093,232.5,3.6287198e-05,2.2251685e-05
-23.31573072614093,234.375,2.893285e-05,2.2421744e-05
-23.31573072614093,236.25,2.9562632e-05,2.4458031e-05
-23.31573072614093,238.125,2.8100209e-05,2.3948456e-05
-23.31573072614093,240.0,2.0751984e-05,1.8969948e-05
-23.31573072614093,241.875,1.6488631e-05,1.4178147e-05
-23.31573072614093,243.75,1.5515941e-05,1.3216391e-05
-23.31573072614093,245.625,1.2396081e-05,1.3470948e-05
-23.31573072614093,247.5,9.013769e-06,1.177499e-05
-23.31573072614093,249.375,7.225434e-06,9.012701e-06
-23.31573072614093,251.25,4.9545138e-06,5.770317e-06
-23.31573072614093,253.125,3.6414433e-06,3.7144855e-06
-23.31573072614093,255.0,3.5360263e-06,2.8915783e-06
-23.31573072614093,256.875,3.9640327e-06,2.379097e-06
-23.31573072614093,258.75,3.1583172e-06,2.150505e-06
-23.31573072614093,260.625,2.214936e-06,2.4792764e-06
-23.31573072614093,262.5,2.2798145e-06,2.5247705e-06
-23.31573072614093,264.375,3.0193573e-06,2.0661012e-06
-23.31573072614093,266.25,2.324816e-06,1.4313397e-06
-23.31573072614093,268.125,1.5383138e-06,8.6756273e-07
-23.31573072614093,270.0,2.2565116e-06,9.180792e-07
-23.31573072614093,271.875,3.886553e-06,1.2605639e-06
-23.31573072614093,273.75,2.7213994e-06,1.2825911e-06
-23.31573072614093,275.625,2.8259244e-06,1.5218018e-06
-23.31573072614093,277.5,3.4107288e-06,1.6750465e-06
-23.31573072614093,279.375,5.5335804e-06,2.0169514e-06
-23.31573072614093,281.25,4.1035305e-06,1.5376422e-06
-23.31573072614093,283.125,3.255018e-06,1.6066944e-06
-23.31573072614093,285.0,6.6210523e-06,1.5932836e-06
-23.31573072614093,286.875,1.2089766e-05,3.6548925e-06
-23.31573072614093,288.75,8.810314e-06,3.5406727e-06
-23.31573072614093,290.625,1.8985737e-08,1.0771115e-07
-23.31573072614093,292.5,2.0535797e-06,4.602451e-06
-23.31573072614093,294.375,6.392222e-05,2.068578e-05
-23.31573072614093,296.25,0.000117670446,2.7486516e-05
-23.31573072614093,298.125,9.716614e-06,9.368056e-06
-23.31573072614093,300.0,5.46079e-05,2.1725406e-05
-23.31573072614093,301.875,8.697671e-05,2.4760104e-05
-23.31573072614093,303.75,7.2047624e-05,2.6385314e-05
-23.31573072614093,305.625,8.242337e-05,2.8394457e-05
-23.31573072614093,307.5,8.963052e-05,2.8069244e-05
-23.31573072614093,309.375,6.80209e-05,2.3621269e-05
-23.31573072614093,311.25,5.8677513e-05,1.984085e-05
-23.31573072614093,313.125,7.856261e-05,2.1263073e-05
-23.31573072614093,315.0,7.8436926e-05,2.258194e-05
-23.31573072614093,316.875,3.9394352e-05,1.8663257e-05
-23.31573072614093,318.75,4.3082124e-05,2.5502977e-05
-23.31573072614093,320.625,4.2488264e-05,2.5560046e-05
-23.31573072614093,322.5,4.0974086e-05,2.5048344e-05
-23.31573072614093,324.375,4.343608e-05,2.8876375e-05
-23.31573072614093,326.25,4.1194755e-05,2.6424563e-05
-23.31573072614093,328.125,3.0480925e-05,2.14868e-05
-23.31573072614093,330.0,2.6975298e-05,2.0493699e-05
-23.31573072614093,331.875,2.3947072e-05,1.9704e-05
-23.31573072614093,333.75,1.6969045e-05,1.4488024e-05
-23.31573072614093,335.625,1.3106236e-05,1.2438483e-05
-23.31573072614093,337.5,1.3856963e-05,1.27661e-05
-23.31573072614093,339.375,1.0297555e-05,1.0368108e-05
-23.31573072614093,341.25,5.6921353e-06,9.199247e-06
-23.31573072614093,343.125,5.372804e-06,6.713954e-06
-23.31573072614093,345.0,4.9448004e-06,4.313578e-06
-23.31573072614093,346.875,2.8392758e-06,3.1686786e-06
-23.31573072614093,348.75,2.739484e-06,2.0893522e-06
-23.31573072614093,350.625,3.322945e-06,1.2194286e-06
-23.31573072614093,352.5,2.2447537e-06,1.1507441e-06
-23.31573072614093,354.375,2.1347507e-06,1.106032e-06
-23.31573072614093,356.25,3.2996345e-06,1.2282118e-06
-23.31573072614093,358.125,3.076885e-06,1.099317e-06
-21.450475037398185,0.0,3.0124013e-06,1.2008278e-06
-21.450475037398185,1.875,4.068612e-06,1.4784143e-06
-21.450475037398185,3.75,3.541112e-06,1.1888393e-06
-21.450475037398185,5.625,3.000511e-06,1.1244397e-06
-21.450475037398185,7.5,3.310338e-06,1.2138885e-06
-21.450475037398185,9.375,4.6057453e-06,1.5876125e-06
-21.450475037398185,11.25,5.720643e-06,2.1869844e-06
-21.450475037398185,13.125,3.6171657e-06,1.9347783e-06
-21.450475037398185,15.0,1.7934901e-06,5.151392e-06
-21.450475037398185,16.875,1.3059126e-05,1.7820528e-05
-21.450475037398185,18.75,3.1737683e-05,1.996875e-05
-21.450475037398185,20.625,2.3032799e-05,1.5472388e-05
-21.450475037398185,22.5,1.9846619e-05,1.48377285e-05
-21.450475037398185,24.375,3.4567518e-05,2.0726851e-05
-21.450475037398185,26.25,3.8442613e-05,2.0541609e-05
-21.450475037398185,28.125,3.3523138e-05,1.9192072e-05
-21.450475037398185,30.0,4.318574e-05,2.0582962e-05
-21.450475037398185,31.875,5.496958e-05,2.3982233e-05
-21.450475037398185,33.75,3.942576e-05,2.0939518e-05
-21.450475037398185,35.625,3.6995465e-05,1.9346407e-05
-21.450475037398185,37.5,3.900959e-05,2.2937033e-05
-21.450475037398185,39.375,3.0553838e-05,2.1876134e-05
-21.450475037398185,41.25,2.5316547e-05,2.0099958e-05
-21.450475037398185,43.125,5.428634e-05,2.2934126e-05
-21.450475037398185,45.0,4.5666467e-05,2.534092e-05
-21.450475037398185,46.875,4.841189e-05,2.231484e-05
-21.450475037398185,48.75,4.8515314e-05,2.7620377e-05
-21.450475037398185,50.625,2.2534878e-05,1.9822159e-05
-21.450475037398185,52.5,2.1550064e-05,2.0900054e-05
-21.450475037398185,54.375,1.9666304e-05,1.7062373e-05
-21.450475037398185,56.25,1.3519642e-05,1.1126291e-05
-21.450475037398185,58.125,1.01723945e-05,1.0327797e-05
-21.450475037398185,60.0,1.0907791e-05,1.2104168e-05
-21.450475037398185,61.875,1.0538314e-05,1.0901025e-05
-21.450475037398185,63.75,8.100415e-06,8.747132e-06
-21.450475037398185,65.625,8.493465e-06,1.0169528e-05
-21.450475037398185,67.5,8.972649e-06,1.0210334e-05
-21.450475037398185,69.375,6.992017e-06,8.005033e-06
-21.450475037398185,71.25,5.110708e-06,5.9617337e-06
-21.450475037398185,73.125,4.9402843e-06,5.267574e-06
-21.450475037398185,75.0,4.807722e-06,4.488149e-06
-21.450475037398185,76.875,4.3335763e-06,4.646126e-06
-21.450475037398185,78.75,4.034458e-06,3.961188e-06
-21.450475037398185,80.625,3.6153092e-06,2.954294e-06
-21.450475037398185,82.5,3.0885567e-06,2.3378548e-06
-21.450475037398185,84.375,2.9285789e-06,2.1562917e-06
-21.450475037398185,86.25,3.5610678e-06,2.5089325e-06
-21.450475037398185,88.125,3.3284093e-06,2.7391106e-06
-21.450475037398185,90.0,2.6042962e-06,1.9783638e-06
-21.450475037398185,91.875,2.6299815e-06,1.4231248e-06
-21.450475037398185,93.75,3.0577712e-06,2.1555434e-06
-21.450475037398185,95.625,2.7811259e-06,2.12529e-06
-21.450475037398185,97.5,2.9646287e-06,1.8282132e-06
-21.450475037398185,99.375,2.9855923e-06,1.557587e-06
-21.450475037398185,101.25,2.8411387e-06,1.4776477e-06
-21.450475037398185,103.125,2.805006e-06,1.5359203e-06
-21.450475037398185,105.0,2.3615185e-06,1.1259561e-06
-21.450475037398185,106.875,1.9476718e-06,9.2062663e-07
-21.450475037398185,108.75,1.6132836e-06,8.689151e-07
-21.450475037398185,110.625,1.0866332e-06,9.606787e-07
-21.450475037398185,112.5,1.0417746e-06,3.7945692e-06
-21.450475037398185,114.375,1.2169162e-06,5.061875e-06
-21.450475037398185,116.25,1.3849051e-06,4.4150424e-06
-21.450475037398185,118.125,2.6919358e-06,7.1340924e-06
-21.450475037398185,120.0,3.3986632e-06,8.46962e-06
-21.450475037398185,121.875,3.7384516e-06,9.655135e-06
-21.450475037398185,123.75,4.089833e-06,9.541512e-06
-21.450475037398185,125.625,4.3933474e-06,9.075752e-06
-21.450475037398185,127.5,3.2107616e-06,6.6045072e-06
-21.450475037398185,129.375,4.1720855e-06,6.637499e-06
-21.450475037398185,131.25,6.138176e-06,8.592648e-06
-21.450475037398185,133.125,5.6533677e-06,7.247781e-06
-21.450475037398185,135.0,6.682061e-06,8.907629e-06
-21.450475037398185,136.875,6.336891e-06,8.7000835e-06
-21.450475037398185,138.75,6.795146e-06,9.844846e-06
-21.450475037398185,140.625,7.7420555e-06,1.0532576e-05
-21.450475037398185,142.5,7.668571e-06,1.1662995e-05
-21.450475037398185,144.375,9.092282e-06,1.2415776e-05
-21.450475037398185,146.25,8.1285825e-06,1.1561141e-05
-21.450475037398185,148.125,8.01311e-06,1.0766807e-05
-21.450475037398185,150.0,8.146866e-06,9.586518e-06
-21.450475037398185,151.875,6.4174947e-06,8.569771e-06
-21.450475037398185,153.75,5.8816095e-06,7.981171e-06
-21.450475037398185,155.625,7.5573935e-06,1.0042604e-05
-21.450475037398185,157.5,9.001885e-06,9.502734e-06
-21.450475037398185,159.375,9.085554e-06,1.0155159e-05
-21.450475037398185,161.25,9.235916e-06,1.0914849e-05
-21.450475037398185,163.125,1.1860629e-05,1.3206294e-05
-21.450475037398185,165.0,1.448867e-05,1.437678e-05
-21.450475037398185,166.875,1.3927815e-05,1.3859343e-05
-21.450475037398185,168.75,1.4915452e-05,1.5982758e-05
-21.450475037398185,170.625,1.7511778e-05,1.7928349e-05
-21.450475037398185,172.5,1.7954479e-05,1.9033172e-05
-21.450475037398185,174.375,1.7775286e-05,1.8166365e-05
-21.450475037398185,176.25,2.0739115e-05,1.9579864e-05
-21.450475037398185,178.125,2.1652626e-05,1.968772e-05
-21.450475037398185,180.0,2.2371954e-05,2.0820671e-05
-21.450475037398185,181.875,2.5446425e-05,2.3884726e-05
-21.450475037398185,183.75,2.7251761e-05,2.4620476e-05
-21.450475037398185,185.625,2.7469565e-05,2.152692e-05
-21.450475037398185,187.5,3.258373e-05,2.314491e-05
-21.450475037398185,189.375,3.4505334e-05,2.5107865e-05
-21.450475037398185,191.25,3.1483287e-05,2.3045628e-05
-21.450475037398185,193.125,3.240807e-05,2.1893042e-05
-21.450475037398185,195.0,3.4401543e-05,2.1888498e-05
-21.450475037398185,196.875,3.2850236e-05,2.0058496e-05
-21.450475037398185,198.75,3.4245408e-05,2.0939626e-05
-21.450475037398185,200.625,3.8405695e-05,2.4296587e-05
-21.450475037398185,202.5,3.9567545e-05,2.3911174e-05
-21.450475037398185,204.375,3.7985177e-05,2.237384e-05
-21.450475037398185,206.25,4.004377e-05,2.1667342e-05
-21.450475037398185,208.125,3.9891933e-05,2.1843265e-05
-21.450475037398185,210.0,4.219699e-05,2.4586596e-05
-21.450475037398185,211.875,4.67504e-05,2.787715e-05
-21.450475037398185,213.75,4.7713424e-05,2.8298778e-05
-21.450475037398185,215.625,4.2219595e-05,2.4508812e-05
-21.450475037398185,217.5,4.574583e-05,2.6167121e-05
-21.450475037398185,219.375,5.1914463e-05,2.8897457e-05
-21.450475037398185,221.25,5.3678836e-05,3.0480876e-05
-21.450475037398185,223.125,5.4755135e-05,2.9954905e-05
-21.450475037398185,225.0,5.650377e-05,3.2284268e-05
-21.450475037398185,226.875,5.243983e-05,2.9932631e-05
-21.450475037398185,228.75,4.7358782e-05,2.7200524e-05
-21.450475037398185,230.625,4.628951e-05,2.6313723e-05
-21.450475037398185,232.5,4.0712996e-05,2.5008663e-05
-21.450475037398185,234.375,3.1420772e-05,2.1998327e-05
-21.450475037398185,236.25,3.0317307e-05,2.4234265e-05
-21.450475037398185,238.125,2.8814446e-05,2.2988228e-05
-21.450475037398185,240.0,2.3285793e-05,1.8298648e-05
-21.450475037398185,241.875,1.8333381e-05,1.5576952e-05
-21.450475037398185,243.75,1.4493256e-05,1.5312458e-05
-21.450475037398185,245.625,9.310992e-06,1.2526874e-05
-21.450475037398185,247.5,8.0465825e-06,9.4551415e-06
-21.450475037398185,249.375,6.8008476e-06,7.0873725e-06
-21.450475037398185,251.25,4.0197624e-06,4.6064065e-06
-21.450475037398185,253.125,3.457288e-06,3.1845757e-06
-21.450475037398185,255.0,3.5860494e-06,2.7616204e-06
-21.450475037398185,256.875,2.1336846e-06,2.4356266e-06
-21.450475037398185,258.75,1.6617466e-06,9.334578e-07
-21.450475037398185,260.625,2.5377033e-06,1.1486966e-06
-21.450475037398185,262.5,2.1566761e-06,1.1080182e-06
-21.450475037398185,264.375,1.6058824e-06,7.2121674e-07
-21.450475037398185,266.25,2.3524851e-06,1.3940618e-06
-21.450475037398185,268.125,2.5016384e-06,1.7201006e-06
-21.450475037398185,270.0,2.5920378e-06,1.102037e-06
-21.450475037398185,271.875,3.2379958e-06,1.247874e-06
-21.450475037398185,273.75,2.7262365e-06,1.1984923e-06
-21.450475037398185,275.625,3.439103e-06,1.4576555e-06
-21.450475037398185,277.5,4.531778e-06,1.6415513e-06
-21.450475037398185,279.375,4.90887e-06,1.8795098e-06
-21.450475037398185,281.25,2.8515915e-06,1.4087738e-06
-21.450475037398185,283.125,2.298748e-06,1.3068535e-06
-21.450475037398185,285.0,6.589406e-06,1.2480544e-06
-21.450475037398185,286.875,1.0297793e-05,2.6291166e-06
-21.450475037398185,288.75,2.8736183e-06,1.8348802e-06
-21.450475037398185,290.625,3.4901312e-08,1.9930393e-07
-21.450475037398185,292.5,4.467979e-06,6.7181218e-06
-21.450475037398185,294.375,5.7007437e-05,2.0052124e-05
-21.450475037398185,296.25,0.00014396274,3.1534986e-05
-21.450475037398185,298.125,2.5340096e-05,1.6512606e-05
-21.450475037398185,300.0,6.5977656e-05,2.2525253e-05
-21.450475037398185,301.875,9.013314e-05,2.2372129e-05
-21.450475037398185,303.75,7.652412e-05,2.4974446e-05
-21.450475037398185,305.625,8.5276384e-05,2.6133255e-05
-21.450475037398185,307.5,9.556187e-05,2.8390998e-05
-21.450475037398185,309.375,7.880638e-05,2.5254405e-05
-21.450475037398185,311.25,7.279125e-05,2.6297284e-05
-21.450475037398185,313.125,7.9879435e-05,2.1232168e-05
-21.450475037398185,315.0,7.522869e-05,1.9397497e-05
-21.450475037398185,316.875,7.620508e-05,2.3235325e-05
-21.450475037398185,318.75,6.542993e-05,2.69684e-05
-21.450475037398185,320.625,5.2351228e-05,3.2023738e-05
-21.450475037398185,322.5,4.7375383e-05,3.4196004e-05
-21.450475037398185,324.375,4.4306318e-05,3.3071854e-05
-21.450475037398185,326.25,3.7709295e-05,2.7747323e-05
-21.450475037398185,328.125,2.7284575e-05,2.2944832e-05
-21.450475037398185,330.0,2.2348995e-05,2.1658843e-05
-21.450475037398185,331.875,1.8330771e-05,1.7180519e-05
-21.450475037398185,333.75,1.2129831e-05,1.2111237e-05
-21.450475037398185,335.625,9.168231e-06,1.0153643e-05
-21.450475037398185,337.5,9.460748e-06,8.7024555e-06
-21.450475037398185,339.375,6.6074613e-06,8.456748e-06
-21.450475037398185,341.25,4.2145584e-06,6.9752855e-06
-21.450475037398185,343.125,4.044747e-06,5.404033e-06
-21.450475037398185,345.0,3.5564742e-06,3.0848662e-06
-21.450475037398185,346.875,2.1757387e-06,1.2174346e-06
-21.450475037398185,348.75,2.3682742e-06,9.721635e-07
-21.450475037398185,350.625,3.055674e-06,9.948476e-07
-21.450475037398185,352.5,2.3352661e-06,1.0991658e-06
-21.450475037398185,354.375,2.5079148e-06,1.2224812e-06
-21.450475037398185,356.25,3.2202393e-06,1.0365162e-06
-21.450475037398185,358.125,3.1660943e-06,1.1292155e-06
-19.58521860882233,0.0,3.605847e-06,1.3799504e-06
-19.58521860882233,1.875,3.944381e-06,1.3721025e-06
-19.58521860882233,3.75,3.4054945e-06,1.0948617e-06
-19.58521860882233,5.625,3.608717e-06,1.2947747e-06
-19.58521860882233,7.5,4.1955454e-06,1.6165438e-06
-19.58521860882233,9.375,4.775939e-06,1.9555532e-06
-19.58521860882233,11.25,4.188339e-06,1.9382774e-06
-19.58521860882233,13.125,1.2331527e-06,4.111758e-06
-19.58521860882233,15.0,7.1946906e-06,1.2552145e-05
-19.58521860882233,16.875,3.288391e-05,2.5192696e-05
-19.58521860882233,18.75,3.761145e-05,2.0537325e-05
-19.58521860882233,20.625,2.8495628e-05,1.7975479e-05
-19.58521860882233,22.5,3.546074e-05,2.1938427e-05
-19.58521860882233,24.375,4.1735868e-05,2.179841e-05
-19.58521860882233,26.25,4.3697535e-05,2.1357186e-05
-19.58521860882233,28.125,4.2632935e-05,2.0306923e-05
-19.58521860882233,30.0,5.2761447e-05,1.7628852e-05
-19.58521860882233,31.875,6.735532e-05,1.8591389e-05
-19.58521860882233,33.75,5.422378e-05,2.1722059e-05
-19.58521860882233,35.625,3.447152e-05,1.9407707e-05
-19.58521860882233,37.5,4.0857685e-05,2.0444191e-05
-19.58521860882233,39.375,4.1512758e-05,2.6956237e-05
-19.58521860882233,41.25,3.499712e-05,2.517761e-05
-19.58521860882233,43.125,6.421094e-05,2.7745788e-05
-19.58521860882233,45.0,4.5382385e-05,2.318015e-05
-19.58521860882233,46.875,4.5233843e-05,2.246668e-05
-19.58521860882233,48.75,5.130397e-05,2.463313e-05
-19.58521860882233,50.625,1.6884667e-05,1.3695052e-05
-19.58521860882233,52.5,1.3316164e-05,1.3578789e-05
-19.58521860882233,54.375,1.7520377e-05,1.5041664e-05
-19.58521860882233,56.25,1.415927e-05,1.152964e-05
-19.58521860882233,58.125,9.142701e-06,9.562043e-06
-19.58521860882233,60.0,8.829022e-06,9.517654e-06
-19.58521860882233,61.875,9.919196e-06,1.0042355e-05
-19.58521860882233,63.75,9.375589e-06,9.95597e-06
-19.58521860882233,65.625,9.873313e-06,1.095434e-05
-19.58521860882233,67.5,1.0949634e-05,1.2168398e-05
-19.58521860882233,69.375,8.893217e-06,9.064978e-06
-19.58521860882233,71.25,6.4999635e-06,7.3903125e-06
-19.58521860882233,73.125,5.9429e-06,6.1787077e-06
-19.58521860882233,75.0,5.600768e-06,5.229785e-06
-19.58521860882233,76.875,4.8091633e-06,4.909458e-06
-19.58521860882233,78.75,4.491362e-06,5.3753583e-06
-19.58521860882233,80.625,3.82649e-06,3.986063e-06
-19.58521860882233,82.5,3.0276597e-06,2.475158e-06
-19.58521860882233,84.375,3.0075823e-06,2.27663e-06
-19.58521860882233,86.25,3.529645e-06,3.6037627e-06
-19.58521860882233,88.125,3.296067e-06,4.116528e-06
-19.58521860882233,90.0,2.968971e-06,3.351524e-06
-19.58521860882233,91.875,3.0545934e-06,2.1021715e-06
-19.58521860882233,93.75,2.8388413e-06,1.5155546e-06
-19.58521860882233,95.625,2.5529932e-06,1.3219334e-06
-19.58521860882233,97.5,2.825506e-06,1.6719208e-06
-19.58521860882233,99.375,2.6983862e-06,1.533568e-06
-19.58521860882233,101.25,2.8359773e-06,1.7882868e-06
-19.58521860882233,103.125,3.245353e-06,2.3548841e-06
-19.58521860882233,105.0,2.8413203e-06,2.1598028e-06
