latitude,longitude,mean_air_pressure,uncertainty_std
-13.989445712356673,39.375,101025.36,125.74973
-13.989445712356673,41.25,100960.52,133.46005
-13.989445712356673,43.125,100908.14,133.73686
-13.989445712356673,45.0,100921.17,126.552536
-13.989445712356673,46.875,100998.41,122.51749
-13.989445712356673,48.75,101054.74,131.23921
-13.989445712356673,50.625,101009.07,145.96591
-13.989445712356673,52.5,100940.0,152.63918
-13.989445712356673,54.375,100916.06,153.54013
-13.989445712356673,56.25,100904.61,157.50427
-13.989445712356673,58.125,100886.44,164.49495
-13.989445712356673,60.0,100893.42,170.1097
-13.989445712356673,61.875,100921.98,173.44049
-13.989445712356673,63.75,100937.58,175.01875
-13.989445712356673,65.625,100936.26,175.74617
-13.989445712356673,67.5,100929.95,176.60812
-13.989445712356673,69.375,100920.13,177.5862
-13.989445712356673,71.25,100915.79,178.3535
-13.989445712356673,73.125,100926.67,178.41492
-13.989445712356673,75.0,100942.25,176.71498
-13.989445712356673,76.875,100952.58,173.35442
-13.989445712356673,78.75,100953.34,169.8609
-13.989445712356673,80.625,100950.27,166.753
-13.989445712356673,82.5,100949.51,164.06052
-13.989445712356673,84.375,100950.31,162.83678
-13.989445712356673,86.25,100942.36,163.27701
-13.989445712356673,88.125,100929.54,164.47621
-13.989445712356673,90.0,100914.14,165.96893
-13.989445712356673,91.875,100893.69,167.7818
-13.989445712356673,93.75,100869.94,169.5751
-13.989445712356673,95.625,100843.17,170.90982
-13.989445712356673,97.5,100809.46,171.6818
-13.989445712356673,99.375,100773.62,172.04445
-13.989445712356673,101.25,100743.0,171.73883
-13.989445712356673,103.125,100711.9,170.75417
-13.989445712356673,105.0,100682.0,169.57576
-13.989445712356673,106.875,100654.57,168.09187
-13.989445712356673,108.75,100626.62,166.04816
-13.989445712356673,110.625,100598.02,164.10977
-13.989445712356673,112.5,100577.36,162.1388
-13.989445712356673,114.375,100561.27,158.7642
-13.989445712356673,116.25,100549.6,154.3359
-13.989445712356673,118.125,100539.07,150.2757
-13.989445712356673,120.0,100522.28,146.65332
-13.989445712356673,121.875,100513.61,142.02599
-13.989445712356673,123.75,100544.62,134.1002
-13.989445712356673,125.625,100577.62,125.23882
-13.989445712356673,127.5,100566.54,122.245316
-13.989445712356673,129.375,100555.62,123.52291
-13.989445712356673,131.25,100594.76,122.64559
-13.989445712356673,133.125,100619.44,123.26512
-13.989445712356673,135.0,100578.92,132.96826
-13.989445712356673,136.875,100542.0,142.21622
-13.989445712356673,138.75,100553.25,138.37271
-13.989445712356673,140.625,100602.55,125.79369
-13.989445712356673,142.5,100656.91,118.65415
-13.989445712356673,144.375,100682.14,117.349174
-13.989445712356673,146.25,100668.03,116.18769
-13.989445712356673,148.125,100646.47,115.79487
-13.989445712356673,150.0,100650.56,117.32674
-13.989445712356673,151.875,100662.9,117.6602
-13.989445712356673,153.75,100659.4,116.535866
-13.989445712356673,155.625,100656.34,114.69352
-13.989445712356673,157.5,100673.58,111.63776
-13.989445712356673,159.375,100692.08,108.65177
-13.989445712356673,161.25,100691.14,106.774925
-13.989445712356673,163.125,100691.71,104.44597
-13.989445712356673,165.0,100712.98,101.0288
-13.989445712356673,166.875,100734.11,97.393745
-13.989445712356673,168.75,100732.66,93.601234
-13.989445712356673,170.625,100734.77,89.97281
-13.989445712356673,172.5,100756.72,87.67553
-13.989445712356673,174.375,100770.52,86.310905
-13.989445712356673,176.25,100770.59,84.87697
-13.989445712356673,178.125,100781.0,83.876465
-13.989445712356673,180.0,100801.89,83.771225
-13.989445712356673,181.875,100817.47,83.612305
-13.989445712356673,183.75,100824.05,82.96862
-13.989445712356673,185.625,100837.79,82.41424
-13.989445712356673,187.5,100859.94,82.22269
-13.989445712356673,189.375,100875.06,82.35636
-13.989445712356673,191.25,100878.68,82.58824
-13.989445712356673,193.125,100892.53,82.77008
-13.989445712356673,195.0,100913.43,83.269905
-13.989445712356673,196.875,100920.34,84.078835
-13.989445712356673,198.75,100930.66,84.6777
-13.989445712356673,200.625,100956.1,85.15713
-13.989445712356673,202.5,100971.28,85.416
-13.989445712356673,204.375,100967.92,85.11975
-13.989445712356673,206.25,100979.12,84.6171
-13.989445712356673,208.125,101011.62,83.878876
-13.989445712356673,210.0,101033.01,82.6976
-13.989445712356673,211.875,101045.59,81.98113
-13.989445712356673,213.75,101066.78,81.548195
-13.989445712356673,215.625,101093.13,80.19494
-13.989445712356673,217.5,101112.75,78.64975
-13.989445712356673,219.375,101126.93,77.86689
-13.989445712356673,221.25,101145.58,76.80999
-13.989445712356673,223.125,101169.24,75.405685
-13.989445712356673,225.0,101191.04,74.60132
-13.989445712356673,226.875,101211.45,73.52333
-13.989445712356673,228.75,101232.34,71.85957
-13.989445712356673,230.625,101238.64,71.22038
-13.989445712356673,232.5,101245.01,71.10853
-13.989445712356673,234.375,101272.96,69.752
-13.989445712356673,236.25,101293.56,68.48859
-13.989445712356673,238.125,101288.48,68.68573
-13.989445712356673,240.0,101285.62,68.4624
-13.989445712356673,241.875,101297.46,67.45036
-13.989445712356673,243.75,101310.46,67.20894
-13.989445712356673,245.625,101327.96,66.90672
-13.989445712356673,247.5,101341.02,65.76019
-13.989445712356673,249.375,101334.46,65.573105
-13.989445712356673,251.25,101331.66,66.173874
-13.989445712356673,253.125,101327.04,65.812256
-13.989445712356673,255.0,101315.25,65.274506
-13.989445712356673,256.875,101327.56,65.36376
-13.989445712356673,258.75,101345.55,65.1284
-13.989445712356673,260.625,101322.68,64.66532
-13.989445712356673,262.5,101305.45,64.463
-13.989445712356673,264.375,101318.38,64.28596
-13.989445712356673,266.25,101283.29,64.426056
-13.989445712356673,268.125,101238.11,64.44617
-13.989445712356673,270.0,101264.67,63.906784
-13.989445712356673,271.875,101264.42,64.31773
-13.989445712356673,273.75,101191.68,65.58101
-13.989445712356673,275.625,101184.32,65.44852
-13.989445712356673,277.5,101231.98,66.14858
-13.989445712356673,279.375,101163.85,72.40956
-13.989445712356673,281.25,101105.25,74.66078
-13.989445712356673,283.125,101203.77,64.01196
-13.989445712356673,285.0,100960.71,133.03615
-13.989445712356673,286.875,100773.99,66.46703
-13.989445712356673,288.75,100731.0,70.10708
-13.989445712356673,290.625,100892.79,313.01013
-13.989445712356673,292.5,100920.96,64.021904
-13.989445712356673,294.375,100808.43,65.44117
-13.989445712356673,296.25,100759.68,64.94356
-13.989445712356673,298.125,100843.78,61.469032
-13.989445712356673,300.0,100948.82,60.998245
-13.989445712356673,301.875,100981.58,61.36464
-13.989445712356673,303.75,100985.06,64.09158
-13.989445712356673,305.625,101001.6,66.19021
-13.989445712356673,307.5,101020.58,65.37547
-13.989445712356673,309.375,101049.68,64.46796
-13.989445712356673,311.25,101116.11,64.237045
-13.989445712356673,313.125,101166.96,65.00832
-13.989445712356673,315.0,101157.76,71.25603
-13.989445712356673,316.875,101154.64,84.78404
-13.989445712356673,318.75,101152.12,102.24471
-13.989445712356673,320.625,101060.34,117.484024
-13.989445712356673,322.5,100956.5,123.815186
-13.989445712356673,324.375,100949.84,122.2841
-13.989445712356673,326.25,100997.74,120.56516
-13.989445712356673,328.125,101010.42,119.64261
-13.989445712356673,330.0,101021.1,116.06604
-13.989445712356673,331.875,101059.23,111.387924
-13.989445712356673,333.75,101075.75,108.939064
-13.989445712356673,335.625,101070.52,108.78655
-13.989445712356673,337.5,101083.72,110.8742
-13.989445712356673,339.375,101098.1,114.88276
-13.989445712356673,341.25,101094.6,118.17465
-13.989445712356673,343.125,101094.66,119.9195
-13.989445712356673,345.0,101098.65,120.97283
-13.989445712356673,346.875,101095.03,120.03169
-13.989445712356673,348.75,101083.21,117.239296
-13.989445712356673,350.625,101070.35,115.056564
-13.989445712356673,352.5,101066.51,113.5754
-13.989445712356673,354.375,101064.15,112.06407
-13.989445712356673,356.25,101032.3,111.47528
-13.989445712356673,358.125,101000.24,111.35563
-12.124187123455766,0.0,100980.77,95.02784
-12.124187123455766,1.875,100959.21,91.55492
-12.124187123455766,3.75,100911.52,87.32902
-12.124187123455766,5.625,100900.86,80.50999
-12.124187123455766,7.5,100904.75,73.64435
-12.124187123455766,9.375,100869.99,69.27166
-12.124187123455766,11.25,100890.6,65.787636
-12.124187123455766,13.125,101030.86,63.920227
-12.124187123455766,15.0,101265.36,62.71875
-12.124187123455766,16.875,101365.11,62.348114
-12.124187123455766,18.75,101263.84,67.45053
-12.124187123455766,20.625,101179.36,71.07849
-12.124187123455766,22.5,101161.82,72.20171
-12.124187123455766,24.375,101196.86,74.27126
-12.124187123455766,26.25,101261.0,76.7485
-12.124187123455766,28.125,101295.43,79.747765
-12.124187123455766,30.0,101269.62,84.3072
-12.124187123455766,31.875,101230.5,87.64889
-12.124187123455766,33.75,101219.2,89.61834
-12.124187123455766,35.625,101189.91,96.76759
-12.124187123455766,37.5,101092.18,108.5189
-12.124187123455766,39.375,100988.88,115.064384
-12.124187123455766,41.25,100940.46,116.78309
-12.124187123455766,43.125,100943.26,117.17751
-12.124187123455766,45.0,100971.25,114.96544
-12.124187123455766,46.875,101003.58,112.67329
-12.124187123455766,48.75,101011.52,115.98998
-12.124187123455766,50.625,100972.06,123.407974
-12.124187123455766,52.5,100918.56,128.56541
-12.124187123455766,54.375,100903.3,131.79944
-12.124187123455766,56.25,100916.2,137.1298
-12.124187123455766,58.125,100933.84,143.70451
-12.124187123455766,60.0,100944.88,148.7965
-12.124187123455766,61.875,100939.7,151.98593
-12.124187123455766,63.75,100923.04,153.89532
-12.124187123455766,65.625,100910.77,155.18898
-12.124187123455766,67.5,100909.1,156.01834
-12.124187123455766,69.375,100916.96,156.39258
-12.124187123455766,71.25,100940.04,156.8376
-12.124187123455766,73.125,100956.46,156.98251
-12.124187123455766,75.0,100955.43,155.70256
-12.124187123455766,76.875,100951.03,153.80443
-12.124187123455766,78.75,100952.02,152.78876
-12.124187123455766,80.625,100947.73,151.93211
-12.124187123455766,82.5,100942.65,150.44104
-12.124187123455766,84.375,100933.96,149.5266
-12.124187123455766,86.25,100912.56,149.82513
-12.124187123455766,88.125,100890.05,150.77573
-12.124187123455766,90.0,100872.91,152.23949
-12.124187123455766,91.875,100849.92,154.0129
-12.124187123455766,93.75,100826.24,155.17415
-12.124187123455766,95.625,100811.7,155.27141
-12.124187123455766,97.5,100795.28,155.03822
-12.124187123455766,99.375,100775.08,155.00298
-12.124187123455766,101.25,100759.48,154.21593
-12.124187123455766,103.125,100740.9,152.52678
-12.124187123455766,105.0,100709.54,151.8316
-12.124187123455766,106.875,100679.39,151.688
-12.124187123455766,108.75,100661.6,149.57661
-12.124187123455766,110.625,100647.1,146.28406
-12.124187123455766,112.5,100624.71,144.35272
-12.124187123455766,114.375,100599.28,142.20589
-12.124187123455766,116.25,100591.88,137.69247
-12.124187123455766,118.125,100601.23,133.00812
-12.124187123455766,120.0,100592.93,130.75407
-12.124187123455766,121.875,100572.7,129.0898
-12.124187123455766,123.75,100576.54,124.5583
-12.124187123455766,125.625,100590.32,118.87093
-12.124187123455766,127.5,100575.65,117.28746
-12.124187123455766,129.375,100570.92,117.94748
-12.124187123455766,131.25,100598.44,115.95782
-12.124187123455766,133.125,100611.57,114.04899
-12.124187123455766,135.0,100589.16,118.2831
-12.124187123455766,136.875,100592.62,121.02539
-12.124187123455766,138.75,100637.98,114.645706
-12.124187123455766,140.625,100673.0,106.936584
-12.124187123455766,142.5,100665.19,105.5045
-12.124187123455766,144.375,100653.04,103.75935
-12.124187123455766,146.25,100660.48,99.1293
-12.124187123455766,148.125,100675.9,98.56073
-12.124187123455766,150.0,100677.7,103.341484
-12.124187123455766,151.875,100673.02,105.799706
-12.124187123455766,153.75,100683.14,104.93696
-12.124187123455766,155.625,100686.02,103.983215
-12.124187123455766,157.5,100680.3,102.16873
-12.124187123455766,159.375,100694.72,99.378235
-12.124187123455766,161.25,100718.57,97.35986
-12.124187123455766,163.125,100721.34,95.237885
-12.124187123455766,165.0,100723.09,91.96848
-12.124187123455766,166.875,100740.5,88.76569
-12.124187123455766,168.75,100752.28,85.93755
-12.124187123455766,170.625,100756.0,82.97815
-12.124187123455766,172.5,100769.98,80.767845
-12.124187123455766,174.375,100784.26,79.74074
-12.124187123455766,176.25,100789.09,78.90783
-12.124187123455766,178.125,100795.96,78.04989
-12.124187123455766,180.0,100809.1,77.72547
-12.124187123455766,181.875,100826.08,77.813034
-12.124187123455766,183.75,100841.44,77.88038
-12.124187123455766,185.625,100848.36,77.71813
-12.124187123455766,187.5,100853.3,77.42765
-12.124187123455766,189.375,100865.76,77.29128
-12.124187123455766,191.25,100876.32,77.1989
-12.124187123455766,193.125,100884.42,77.15069
-12.124187123455766,195.0,100899.78,77.548904
-12.124187123455766,196.875,100913.58,78.00499
-12.124187123455766,198.75,100920.34,78.005615
-12.124187123455766,200.625,100937.23,78.30018
-12.124187123455766,202.5,100957.98,78.95221
-12.124187123455766,204.375,100968.16,78.90971
-12.124187123455766,206.25,100975.76,78.43664
-12.124187123455766,208.125,100995.18,78.16683
-12.124187123455766,210.0,101016.68,77.74527
-12.124187123455766,211.875,101027.72,77.34178
-12.124187123455766,213.75,101036.73,77.0752
-12.124187123455766,215.625,101052.36,76.31319
-12.124187123455766,217.5,101066.33,75.43399
-12.124187123455766,219.375,101075.36,75.07208
-12.124187123455766,221.25,101093.68,74.17529
-12.124187123455766,223.125,101116.26,72.66532
-12.124187123455766,225.0,101122.55,72.0545
-12.124187123455766,226.875,101128.2,71.887764
-12.124187123455766,228.75,101151.28,70.894905
-12.124187123455766,230.625,101165.04,70.03273
-12.124187123455766,232.5,101160.38,70.047325
-12.124187123455766,234.375,101174.56,69.581474
-12.124187123455766,236.25,101200.78,68.63269
-12.124187123455766,238.125,101218.9,68.48591
-12.124187123455766,240.0,101235.06,68.53312
-12.124187123455766,241.875,101238.4,67.83429
-12.124187123455766,243.75,101226.09,67.42484
-12.124187123455766,245.625,101230.97,67.70063
-12.124187123455766,247.5,101243.22,67.466225
-12.124187123455766,249.375,101241.98,66.79674
-12.124187123455766,251.25,101255.66,66.8554
-12.124187123455766,253.125,101267.25,67.27372
-12.124187123455766,255.0,101242.67,66.72558
-12.124187123455766,256.875,101234.09,65.67397
-12.124187123455766,258.75,101249.75,65.833206
-12.124187123455766,260.625,101225.46,66.51705
-12.124187123455766,262.5,101206.97,65.86802
-12.124187123455766,264.375,101240.11,65.250725
-12.124187123455766,266.25,101226.28,66.16552
-12.124187123455766,268.125,101175.24,66.265785
-12.124187123455766,270.0,101189.57,65.47359
-12.124187123455766,271.875,101192.5,66.7532
-12.124187123455766,273.75,101128.63,68.08624
-12.124187123455766,275.625,101119.79,67.72476
-12.124187123455766,277.5,101163.65,71.76844
-12.124187123455766,279.375,101111.69,78.39523
-12.124187123455766,281.25,101106.7,73.74163
-12.124187123455766,283.125,101411.63,53.451935
-12.124187123455766,285.0,100918.64,92.51765
-12.124187123455766,286.875,101112.26,318.3953
-12.124187123455766,288.75,101072.87,59.623898
-12.124187123455766,290.625,100953.86,56.122158
-12.124187123455766,292.5,100861.0,58.5896
-12.124187123455766,294.375,100778.71,59.678368
-12.124187123455766,296.25,100846.84,54.597622
-12.124187123455766,298.125,100968.16,53.008274
-12.124187123455766,300.0,100994.48,53.37966
-12.124187123455766,301.875,101005.18,53.82248
-12.124187123455766,303.75,101046.07,54.481205
-12.124187123455766,305.625,101049.74,56.102764
-12.124187123455766,307.5,101019.48,56.507008
-12.124187123455766,309.375,101032.55,55.440273
-12.124187123455766,311.25,101107.2,54.425354
-12.124187123455766,313.125,101170.38,55.397133
-12.124187123455766,315.0,101181.25,59.767525
-12.124187123455766,316.875,101188.24,68.10603
-12.124187123455766,318.75,101179.56,80.70371
-12.124187123455766,320.625,101086.01,95.33445
-12.124187123455766,322.5,100984.2,103.05169
-12.124187123455766,324.375,100971.11,101.3178
-12.124187123455766,326.25,100997.76,98.35652
-12.124187123455766,328.125,101006.3,96.95054
-12.124187123455766,330.0,101025.05,94.4904
-12.124187123455766,331.875,101050.0,91.56885
-12.124187123455766,333.75,101046.98,90.835205
-12.124187123455766,335.625,101042.3,92.35165
-12.124187123455766,337.5,101056.49,95.135124
-12.124187123455766,339.375,101057.81,98.700714
-12.124187123455766,341.25,101049.18,101.88119
-12.124187123455766,343.125,101055.54,104.341446
-12.124187123455766,345.0,101056.15,105.63179
-12.124187123455766,346.875,101047.87,104.61123
-12.124187123455766,348.75,101047.56,103.03944
-12.124187123455766,350.625,101045.1,102.423164
-12.124187123455766,352.5,101036.49,101.05669
-12.124187123455766,354.375,101026.4,99.47568
-12.124187123455766,356.25,101005.4,99.44992
-12.124187123455766,358.125,100984.03,98.43345
-10.258928168006376,0.0,100963.76,80.56
-10.258928168006376,1.875,100949.4,78.08015
-10.258928168006376,3.75,100922.08,75.656136
-10.258928168006376,5.625,100921.54,71.17858
-10.258928168006376,7.5,100930.58,67.17645
-10.258928168006376,9.375,100898.3,65.845764
-10.258928168006376,11.25,100889.34,65.45206
-10.258928168006376,13.125,100980.91,64.89206
-10.258928168006376,15.0,101166.0,63.39983
-10.258928168006376,16.875,101293.96,61.80488
-10.258928168006376,18.75,101230.67,64.48215
-10.258928168006376,20.625,101164.38,66.503174
-10.258928168006376,22.5,101186.9,66.08743
-10.258928168006376,24.375,101219.84,66.786476
-10.258928168006376,26.25,101224.72,67.87372
-10.258928168006376,28.125,101257.15,70.03713
-10.258928168006376,30.0,101308.89,74.49791
-10.258928168006376,31.875,101308.29,79.3758
-10.258928168006376,33.75,101263.77,82.590355
-10.258928168006376,35.625,101182.58,90.689575
-10.258928168006376,37.5,101050.5,102.023575
-10.258928168006376,39.375,100957.11,104.30567
-10.258928168006376,41.25,100961.74,103.30786
-10.258928168006376,43.125,101013.63,103.942345
-10.258928168006376,45.0,101027.22,104.270325
-10.258928168006376,46.875,100999.88,104.10428
-10.258928168006376,48.75,100973.51,106.12886
-10.258928168006376,50.625,100955.7,109.638756
-10.258928168006376,52.5,100945.24,112.99713
-10.258928168006376,54.375,100950.44,117.30133
-10.258928168006376,56.25,100958.38,122.60966
-10.258928168006376,58.125,100957.32,126.97369
-10.258928168006376,60.0,100944.41,130.40547
-10.258928168006376,61.875,100924.38,133.75899
-10.258928168006376,63.75,100919.39,136.31566
-10.258928168006376,65.625,100937.88,137.8177
-10.258928168006376,67.5,100955.26,138.6053
-10.258928168006376,69.375,100957.44,138.83887
-10.258928168006376,71.25,100957.75,138.90233
-10.258928168006376,73.125,100947.39,138.72885
-10.258928168006376,75.0,100922.42,137.68881
-10.258928168006376,76.875,100913.24,136.61598
-10.258928168006376,78.75,100915.96,136.65244
-10.258928168006376,80.625,100909.0,136.99393
-10.258928168006376,82.5,100898.06,136.79138
-10.258928168006376,84.375,100891.26,136.69316
-10.258928168006376,86.25,100877.45,136.98694
-10.258928168006376,88.125,100865.2,137.61069
-10.258928168006376,90.0,100861.63,138.76299
-10.258928168006376,91.875,100849.61,140.02132
-10.258928168006376,93.75,100829.62,140.73534
-10.258928168006376,95.625,100817.49,140.74298
-10.258928168006376,97.5,100809.26,140.41313
-10.258928168006376,99.375,100797.31,140.35129
-10.258928168006376,101.25,100786.28,139.98396
-10.258928168006376,103.125,100775.86,138.89218
-10.258928168006376,105.0,100760.0,138.2927
-10.258928168006376,106.875,100742.9,137.64882
-10.258928168006376,108.75,100733.05,134.41302
-10.258928168006376,110.625,100724.49,130.15747
-10.258928168006376,112.5,100707.94,128.8031
-10.258928168006376,114.375,100680.22,128.59804
-10.258928168006376,116.25,100665.7,125.358345
-10.258928168006376,118.125,100674.9,120.621956
-10.258928168006376,120.0,100682.75,117.7877
-10.258928168006376,121.875,100674.1,116.61119
-10.258928168006376,123.75,100666.82,114.99829
-10.258928168006376,125.625,100658.14,113.10439
-10.258928168006376,127.5,100636.98,112.20638
-10.258928168006376,129.375,100635.27,111.25835
-10.258928168006376,131.25,100651.86,108.62076
-10.258928168006376,133.125,100644.44,105.79069
-10.258928168006376,135.0,100622.26,105.75072
-10.258928168006376,136.875,100629.7,104.70648
-10.258928168006376,138.75,100654.17,98.80959
-10.258928168006376,140.625,100657.34,93.40778
-10.258928168006376,142.5,100640.94,91.828514
-10.258928168006376,144.375,100640.85,91.12439
-10.258928168006376,146.25,100678.02,88.98056
-10.258928168006376,148.125,100717.02,89.06194
-10.258928168006376,150.0,100704.59,93.10626
-10.258928168006376,151.875,100672.7,94.56832
-10.258928168006376,153.75,100685.83,93.303024
-10.258928168006376,155.625,100710.46,92.87802
-10.258928168006376,157.5,100702.36,92.21331
-10.258928168006376,159.375,100704.84,89.99255
-10.258928168006376,161.25,100733.24,88.06408
-10.258928168006376,163.125,100738.23,86.41575
-10.258928168006376,165.0,100726.62,83.764725
-10.258928168006376,166.875,100738.08,81.11785
-10.258928168006376,168.75,100757.43,79.26669
-10.258928168006376,170.625,100763.78,77.46758
-10.258928168006376,172.5,100769.24,75.890205
-10.258928168006376,174.375,100781.48,75.171486
-10.258928168006376,176.25,100799.06,74.833206
-10.258928168006376,178.125,100817.2,74.45825
-10.258928168006376,180.0,100819.93,74.20036
-10.258928168006376,181.875,100822.81,74.14636
-10.258928168006376,183.75,100842.67,74.20769
-10.258928168006376,185.625,100856.48,74.20427
-10.258928168006376,187.5,100856.82,74.022964
-10.258928168006376,189.375,100873.46,73.95259
-10.258928168006376,191.25,100894.93,74.03699
-10.258928168006376,193.125,100898.72,74.11057
-10.258928168006376,195.0,100907.04,74.41038
-10.258928168006376,196.875,100926.07,74.71341
-10.258928168006376,198.75,100931.56,74.71306
-10.258928168006376,200.625,100929.83,75.07721
-10.258928168006376,202.5,100945.64,75.69035
-10.258928168006376,204.375,100970.64,75.62912
-10.258928168006376,206.25,100982.11,75.40651
-10.258928168006376,208.125,100982.69,75.836555
-10.258928168006376,210.0,100991.39,75.95844
-10.258928168006376,211.875,101005.31,75.39734
-10.258928168006376,213.75,101013.52,75.064285
-10.258928168006376,215.625,101025.44,74.88294
-10.258928168006376,217.5,101041.46,74.230286
-10.258928168006376,219.375,101049.84,73.60466
-10.258928168006376,221.25,101061.45,73.15513
-10.258928168006376,223.125,101080.63,72.36071
-10.258928168006376,225.0,101084.86,71.72357
-10.258928168006376,226.875,101079.58,71.73555
-10.258928168006376,228.75,101101.44,71.41361
-10.258928168006376,230.625,101128.36,70.35129
-10.258928168006376,232.5,101132.71,69.7757
-10.258928168006376,234.375,101130.85,69.851395
-10.258928168006376,236.25,101131.76,69.567924
-10.258928168006376,238.125,101134.46,69.148575
-10.258928168006376,240.0,101154.84,69.19852
-10.258928168006376,241.875,101170.94,68.83581
-10.258928168006376,243.75,101162.88,67.90193
-10.258928168006376,245.625,101165.72,67.822296
-10.258928168006376,247.5,101173.74,68.32289
-10.258928168006376,249.375,101161.88,67.727425
-10.258928168006376,251.25,101171.28,67.025856
-10.258928168006376,253.125,101196.17,67.68677
-10.258928168006376,255.0,101182.04,67.79393
-10.258928168006376,256.875,101165.44,66.48043
-10.258928168006376,258.75,101179.47,66.63811
-10.258928168006376,260.625,101164.26,67.86953
-10.258928168006376,262.5,101138.52,67.07569
-10.258928168006376,264.375,101156.06,66.30784
-10.258928168006376,266.25,101158.69,67.98581
-10.258928168006376,268.125,101127.01,68.442696
-10.258928168006376,270.0,101126.18,67.32021
-10.258928168006376,271.875,101126.99,68.577354
-10.258928168006376,273.75,101106.85,70.40781
-10.258928168006376,275.625,101126.5,71.93231
-10.258928168006376,277.5,101126.15,77.876045
-10.258928168006376,279.375,101086.98,81.53312
-10.258928168006376,281.25,101214.44,69.28542
-10.258928168006376,283.125,101552.86,144.2476
-10.258928168006376,285.0,101373.87,62.656834
-10.258928168006376,286.875,100938.18,58.023415
-10.258928168006376,288.75,100893.91,55.765144
-10.258928168006376,290.625,100913.34,52.887714
-10.258928168006376,292.5,100867.96,51.798973
-10.258928168006376,294.375,100872.05,51.295116
-10.258928168006376,296.25,100966.4,50.46198
-10.258928168006376,298.125,101000.44,49.489296
-10.258928168006376,300.0,100961.32,50.24026
-10.258928168006376,301.875,100968.46,50.867863
-10.258928168006376,303.75,101033.88,49.725777
-10.258928168006376,305.625,101064.51,49.465374
-10.258928168006376,307.5,101053.16,50.75684
-10.258928168006376,309.375,101060.3,50.49786
-10.258928168006376,311.25,101104.75,49.467175
-10.258928168006376,313.125,101152.87,50.94689
-10.258928168006376,315.0,101179.69,54.083824
-10.258928168006376,316.875,101193.33,56.432236
-10.258928168006376,318.75,101185.86,61.287632
-10.258928168006376,320.625,101128.96,72.28365
-10.258928168006376,322.5,101058.04,82.47894
-10.258928168006376,324.375,101023.8,84.422935
-10.258928168006376,326.25,101009.9,82.84696
-10.258928168006376,328.125,101011.36,80.792946
-10.258928168006376,330.0,101036.96,78.0615
-10.258928168006376,331.875,101047.68,76.32883
-10.258928168006376,333.75,101033.86,76.699844
-10.258928168006376,335.625,101038.54,78.193596
-10.258928168006376,337.5,101048.42,80.1278
-10.258928168006376,339.375,101030.64,82.69766
-10.258928168006376,341.25,101015.68,85.25219
-10.258928168006376,343.125,101025.78,87.518875
-10.258928168006376,345.0,101019.94,88.72399
-10.258928168006376,346.875,101008.34,87.812386
-10.258928168006376,348.75,101016.89,87.03459
-10.258928168006376,350.625,101016.54,87.431465
-10.258928168006376,352.5,100993.73,86.3627
-10.258928168006376,354.375,100986.88,84.439415
-10.258928168006376,356.25,100988.4,84.29221
-10.258928168006376,358.125,100974.08,83.571815
-8.393668907692383,0.0,100953.07,71.760056
-8.393668907692383,1.875,100962.46,69.80861
-8.393668907692383,3.75,100957.11,68.582436
-8.393668907692383,5.625,100954.14,67.25731
-8.393668907692383,7.5,100967.77,66.29651
-8.393668907692383,9.375,100960.91,65.7097
-8.393668907692383,11.25,100956.66,65.12001
-8.393668907692383,13.125,101025.82,65.410255
-8.393668907692383,15.0,101165.6,65.67039
-8.393668907692383,16.875,101238.24,63.43454
-8.393668907692383,18.75,101162.13,62.080505
-8.393668907692383,20.625,101129.99,62.014595
-8.393668907692383,22.5,101194.26,62.61432
-8.393668907692383,24.375,101214.9,64.858955
-8.393668907692383,26.25,101171.13,66.35421
-8.393668907692383,28.125,101179.67,68.150894
-8.393668907692383,30.0,101251.15,71.56569
-8.393668907692383,31.875,101296.91,75.28814
-8.393668907692383,33.75,101296.22,79.40298
-8.393668907692383,35.625,101220.34,90.076126
-8.393668907692383,37.5,101072.19,98.425934
-8.393668907692383,39.375,100982.48,96.93221
-8.393668907692383,41.25,100981.82,96.068565
-8.393668907692383,43.125,101004.17,97.32208
-8.393668907692383,45.0,100992.38,98.42265
-8.393668907692383,46.875,100981.6,98.84294
-8.393668907692383,48.75,101003.01,100.493904
-8.393668907692383,50.625,101023.52,102.374344
-8.393668907692383,52.5,101026.29,104.084274
-8.393668907692383,54.375,101016.05,107.3815
-8.393668907692383,56.25,100988.25,111.45611
-8.393668907692383,58.125,100958.42,114.35925
-8.393668907692383,60.0,100954.86,117.1461
-8.393668907692383,61.875,100964.16,120.37672
-8.393668907692383,63.75,100976.18,122.413956
-8.393668907692383,65.625,100986.82,123.47848
-8.393668907692383,67.5,100978.79,124.87919
-8.393668907692383,69.375,100953.41,125.98553
-8.393668907692383,71.25,100937.08,126.04228
-8.393668907692383,73.125,100935.34,125.47517
-8.393668907692383,75.0,100936.08,124.83218
-8.393668907692383,76.875,100944.57,124.57552
-8.393668907692383,78.75,100950.12,124.83153
-8.393668907692383,80.625,100938.96,125.04387
-8.393668907692383,82.5,100928.89,125.207344
-8.393668907692383,84.375,100927.72,125.62732
-8.393668907692383,86.25,100921.66,126.07452
-8.393668907692383,88.125,100914.85,126.81769
-8.393668907692383,90.0,100912.38,128.04523
-8.393668907692383,91.875,100901.54,129.1085
-8.393668907692383,93.75,100885.44,130.14218
-8.393668907692383,95.625,100873.02,131.3782
